Leg. Dist. 07,,,,,,,,,,,,
"",70,"1,126",381,589,87,11,6,17,3,14,8,10
"",71,517,200,238,34,8,7,19,2,1,5,3
"",72,600,239,264,51,4,4,18,2,6,6,6
"",73,266,106,114,22,2,5,6,1,6,3,1
"",74,438,229,141,21,11,5,16,3,3,0,9
"",75,353,132,160,24,7,8,11,2,5,2,2
"",76,327,92,191,27,1,6,6,1,2,1,0
"",77,480,229,199,25,4,7,4,2,3,3,4
Greece,,,,,,,,,,,,
"",78,310,112,150,25,3,9,4,1,1,3,2
"",79,788,303,362,70,2,7,17,4,10,8,5
"",80,548,182,285,46,3,6,9,3,5,3,6
"",81,269,103,136,10,1,6,8,0,3,2,0
"",82,514,266,163,32,17,8,9,3,8,5,3
"",83,278,145,102,19,1,0,2,3,2,2,2
"",84,503,219,218,38,6,3,9,2,3,4,1
"",85,532,207,231,53,7,11,14,1,3,0,5
"",86,517,214,238,35,0,0,5,1,6,13,5
"",87,381,176,154,20,3,8,6,1,10,1,2
"",88,425,177,180,37,2,5,6,0,5,6,7
"",89,351,140,165,26,1,4,8,1,3,1,2
"",90,535,166,266,58,4,7,15,6,6,3,4
"",91,735,276,346,53,10,4,19,4,7,9,7
"",92,688,323,262,57,11,5,15,2,6,2,5
"",93,591,282,231,36,6,9,13,0,4,5,5
"",94,484,188,213,36,9,8,14,4,4,5,3
"",95,326,157,132,10,8,2,7,4,3,2,1
"",96,538,247,199,33,9,10,17,4,10,6,3
"",97,744,280,349,52,9,8,19,1,5,10,11
"",98,764,318,335,46,7,17,19,4,5,4,9
"",99,485,138,262,47,3,6,12,3,5,4,5
"",100,653,242,323,47,5,11,10,2,5,3,5
Greece,,,,,,,,,,,,
"",101,283,87,152,26,3,3,10,0,0,1,1
"",102,674,225,328,53,5,10,20,2,11,8,12
"",103,503,196,228,34,2,8,13,3,9,6,4
"",104,357,148,154,30,6,6,6,0,0,3,4
"",105,569,209,262,44,1,6,15,5,7,7,13
"",106,413,133,213,36,6,5,10,1,2,3,4
"",107,344,107,192,26,3,5,5,2,2,1,1
"",108,353,119,186,25,2,3,7,2,3,4,2
"",109,617,239,305,39,8,5,8,1,4,3,5
Greece,,"47,914","19,147","21,105","3,572",581,713,"1,167",260,501,448,420
Hamlin,,,,,,,,,,,,
"",1,453,147,205,53,4,10,22,0,6,3,3
"",2,474,111,263,46,7,8,15,4,9,6,5
"",3,483,108,258,59,6,8,17,8,8,5,6
"",4,341,71,200,37,7,6,10,2,5,1,2
"",5,427,108,235,48,4,4,14,3,6,2,3
"",6,371,131,186,31,5,5,7,0,1,2,3
"",7,547,154,300,53,3,10,10,5,7,2,3
"",8,331,91,182,34,5,1,9,2,4,2,1
"",9,283,85,157,19,1,5,8,0,4,4,0
"",10,509,136,272,47,8,7,20,4,10,1,4
Hamlin,,"4,219","1,142","2,258",427,50,64,132,28,60,28,30
Henrietta,,,,,,,,,,,,
"",1,533,225,210,34,7,12,13,8,12,0,12
"",2,422,179,178,25,6,10,9,1,10,3,1
"",3,320,196,62,14,13,4,9,6,11,4,1
"",4,509,310,124,12,9,11,9,4,11,12,7
"",5,459,207,173,37,7,6,17,2,4,4,2
"",6,435,177,166,39,9,12,10,6,7,5,4
"",7,355,173,122,31,7,2,6,4,5,2,3
"",8,434,179,168,20,13,10,23,3,12,4,2
"",9,374,200,117,25,4,2,15,1,4,4,2
"",10,436,183,176,31,4,10,11,6,5,6,4
"",11,427,250,125,22,2,5,10,1,4,3,5
"",12,412,157,163,34,7,7,20,7,11,2,4
"",13,728,410,216,39,9,7,15,6,11,12,3
"",14,425,217,140,25,7,12,13,2,5,4,0
"",15,560,258,204,29,14,10,16,3,12,8,6
"",16,302,157,94,14,3,7,8,3,11,3,2
"",17,489,249,150,35,9,10,17,1,5,7,6
"",18,525,258,186,25,10,8,16,4,6,4,8
"",19,396,173,164,20,4,7,8,5,9,4,2
"",20,745,363,273,33,12,6,20,12,13,9,4
"",21,349,168,120,29,4,9,10,2,3,3,1
"",22,643,340,198,43,9,11,17,2,6,8,9
"",23,472,223,160,30,11,8,11,6,12,10,1
Henrietta,,,,,,,,,,,,
"",24,573,314,174,23,6,14,20,7,5,8,2
"",25,394,171,150,29,6,11,8,4,6,5,4
"",26,856,378,323,63,11,10,30,5,17,11,8
"",27,731,337,266,43,14,11,30,7,10,8,5
"",28,510,227,187,41,14,10,14,3,10,4,0
"",29,"1,430",777,433,74,15,29,33,16,25,21,7
"",30,"1,057",591,327,41,18,19,29,4,16,8,4
"",31,324,211,78,15,4,2,6,3,3,0,2
"",32,668,380,200,32,4,8,14,2,6,12,10
"",33,347,157,124,23,4,14,9,7,5,1,3
"",34,310,157,105,13,6,8,6,3,0,9,3
"",35,635,285,252,42,9,7,13,4,7,12,4
Henrietta,,"18,585","9,237","6,308","1,085",291,329,515,160,299,220,141
Irondequoit,,,,,,,,,,,,
"",1,655,350,220,35,15,14,9,1,1,4,6
"",2,325,160,116,17,4,3,12,1,0,9,3
"",3,519,245,193,30,8,15,17,2,5,2,2
"",4,218,93,87,10,6,9,7,3,2,1,0
"",5,444,245,127,24,5,12,10,1,9,9,2
"",6,648,335,170,40,18,16,27,12,10,13,7
"",7,543,275,171,36,6,9,13,10,6,9,8
"",8,421,216,141,32,4,5,9,1,2,6,5
Irondequoit,,,,,,,,,,,,
"",9,434,204,181,20,2,2,8,2,4,3,8
"",10,406,196,135,30,3,10,9,3,9,3,8
"",11,248,127,75,16,3,4,11,1,6,3,2
"",12,373,197,94,17,12,12,14,4,14,5,4
"",13,552,333,135,24,8,7,14,4,11,9,7
"",14,548,256,202,35,7,10,15,2,11,5,5
"",15,501,225,194,32,9,10,6,5,5,7,8
"",16,676,356,210,30,14,12,26,6,10,7,5
"",17,289,145,86,17,8,4,10,3,4,9,3
"",18,431,207,158,21,7,6,15,3,5,4,5
"",19,516,324,114,18,12,18,10,5,3,6,6
"",20,371,177,145,20,3,8,10,0,3,1,4
"",21,414,230,113,25,6,9,12,3,8,4,4
"",22,429,222,114,31,8,15,12,3,10,6,8
"",23,401,218,117,20,3,12,11,5,7,5,3
"",24,376,196,108,27,6,10,8,5,7,6,3
"",25,396,182,141,27,9,6,11,6,5,4,5
"",26,324,194,96,11,7,6,5,0,0,2,3
"",27,267,117,97,20,3,8,7,5,2,2,6
"",28,355,139,165,23,7,3,5,2,4,5,2
"",29,379,184,135,21,5,4,11,4,8,3,4
"",30,382,189,142,20,3,8,8,4,5,2,1
"",31,508,292,132,21,5,17,17,6,7,8,3
Irondequoit,,,,,,,,,,,,
"",32,456,246,126,26,10,10,16,6,5,5,6
"",33,322,149,126,20,6,9,4,4,2,1,1
"",34,626,265,280,36,7,4,13,4,6,6,5
"",35,314,179,80,15,3,4,15,6,8,0,4
"",36,321,212,71,13,7,4,5,2,2,2,3
"",37,337,147,146,13,6,6,9,3,2,1,4
"",38,288,191,61,12,3,11,4,5,1,0,0
"",39,157,87,47,4,2,4,2,1,0,3,7
"",40,242,114,84,16,6,4,7,3,2,2,4
"",41,403,206,126,21,17,5,14,4,5,3,2
"",42,440,188,165,27,9,19,13,2,7,8,2
"",43,364,189,111,23,5,9,11,6,6,2,2
"",44,721,312,300,39,11,12,16,9,9,4,9
"",45,317,165,100,20,3,5,7,3,3,7,4
"",46,396,185,155,16,8,6,11,1,3,3,8
"",47,156,84,53,5,2,2,5,1,1,1,2
"",48,370,170,137,29,4,8,8,3,4,6,1
"",49,536,238,205,36,15,11,10,6,4,7,4
"",50,346,199,106,17,3,6,5,3,4,0,3
"",51,490,229,157,35,11,12,14,3,8,14,7
"",52,479,257,154,18,8,10,7,6,8,4,7
"",53,381,194,151,13,6,2,4,0,3,4,4
"",54,126,70,30,14,3,1,5,1,0,1,1
Irondequoit,,,,,,,,,,,,
"",55,463,276,120,22,5,9,12,5,2,6,6
"",56,346,186,122,11,7,4,6,4,1,2,3
"",57,556,279,200,22,8,8,11,7,8,6,7
"",58,491,270,153,29,2,11,12,4,5,2,3
"",59,364,171,124,24,10,7,12,5,3,2,6
"",60,428,186,159,30,12,6,10,2,6,6,11
"",61,504,242,173,33,6,11,17,3,9,6,4
"",62,423,207,127,34,6,7,18,4,7,4,9
"",63,328,171,106,19,5,9,8,4,2,2,2
"",64,202,155,35,0,1,4,4,0,1,1,1
"",65,300,176,94,9,4,5,3,3,5,0,1
"",66,246,189,42,8,5,1,0,0,1,0,0
"",67,311,131,126,17,8,9,6,0,5,6,3
"",68,426,227,145,24,5,4,7,2,1,6,5
Irondequoit,,"27,325","13,971","9,011","1,500",455,543,690,237,332,295,291
Mendon,,,,,,,,,,,,
"",1,754,333,281,51,7,16,23,8,11,16,8
"",2,607,300,178,38,10,19,20,9,11,13,9
"",3,710,276,276,61,12,13,28,9,17,7,11
"",4,527,245,191,16,15,17,13,6,17,6,1
"",5,660,284,231,76,10,14,19,4,12,5,5
"",6,646,261,249,51,8,21,18,5,15,7,11
Mendon,,,,,,,,,,,,
"",7,723,302,298,57,4,2,19,4,14,12,11
"",8,304,135,115,21,8,6,8,3,2,3,3
"",9,560,231,219,41,7,11,23,9,11,6,2
Mendon,,"5,491","2,367","2,038",412,81,119,171,57,110,75,61
Ogden,,,,,,,,,,,,
"",1,450,185,183,39,2,5,16,4,5,8,3
"",2,496,180,222,48,8,4,20,4,8,1,1
"",3,738,242,374,55,8,7,22,8,8,11,3
"",4,458,151,223,46,3,3,13,1,7,9,2
"",5,448,135,222,50,1,5,14,4,6,7,4
"",6,625,244,264,52,4,12,26,2,8,8,5
"",7,321,82,167,40,6,6,12,1,4,1,2
"",8,604,188,329,45,7,8,11,5,5,2,4
"",9,487,196,209,31,6,8,11,5,8,9,4
"",10,509,188,223,53,4,9,10,0,12,4,6
"",11,536,173,256,54,8,7,13,2,6,13,4
"",12,638,190,344,48,10,7,18,6,4,7,4
"",13,488,179,231,36,10,9,8,2,5,4,4
"",14,467,164,220,46,3,3,15,3,2,7,4
"",15,658,196,336,60,3,6,23,7,11,9,7
"",16,331,71,197,34,0,2,18,1,3,3,2
"",17,452,152,232,37,1,4,13,2,5,4,2
Ogden,,,,,,,,,,,,
"",18,710,254,309,56,19,12,26,6,11,8,9
"",19,617,226,304,48,7,5,12,1,3,5,6
"",20,586,189,249,75,9,7,22,9,12,8,6
Ogden,,"10,619","3,585","5,094",953,119,129,323,73,133,128,82
Parma,,,,,,,,,,,,
"",1,583,170,291,70,12,3,14,2,10,4,7
"",2,638,178,353,61,2,8,24,1,6,2,3
"",3,483,133,277,36,2,9,13,0,6,4,3
"",4,516,123,293,52,4,7,23,4,4,3,3
"",5,373,93,202,47,2,4,7,2,8,4,4
"",6,250,64,142,22,2,0,11,0,5,4,0
"",7,493,136,264,59,5,8,6,3,6,3,3
"",8,642,229,305,61,11,5,14,2,6,2,7
"",9,548,145,294,59,5,5,21,0,9,6,4
"",10,544,129,284,87,6,8,16,4,1,6,3
"",11,583,177,273,60,7,13,24,5,11,4,9
"",12,662,231,323,46,9,10,21,4,10,5,3
"",13,933,264,518,91,11,8,19,5,7,7,3
"",14,465,145,243,38,2,3,14,2,7,5,6
"",15,598,150,316,61,6,15,24,4,11,6,5
Parma,,"8,311","2,367","4,378",850,86,106,251,38,107,65,63
Penfield,,,,,,,,,,,,
"",1,250,118,94,13,4,4,9,2,2,2,2
"",2,463,229,148,26,9,5,19,5,15,3,4
"",3,446,179,179,35,3,9,13,2,7,15,4
"",4,668,223,316,69,8,6,18,3,10,12,3
"",5,495,224,183,35,7,13,14,5,7,4,3
"",6,433,181,186,22,4,0,18,3,10,6,3
"",7,464,237,132,32,4,11,16,5,10,11,6
"",8,392,155,182,19,3,10,8,5,6,1,3
"",9,561,339,136,24,5,15,15,8,6,5,8
"",10,380,189,128,18,7,9,10,1,7,6,5
"",11,310,154,99,13,8,5,12,0,6,9,4
"",12,488,250,152,29,12,10,12,2,9,3,9
"",13,671,305,258,42,11,15,14,4,9,7,6
"",14,619,195,310,61,5,13,11,6,4,10,4
"",15,743,368,245,46,7,21,23,6,7,10,10
"",16,225,113,69,4,4,5,8,5,8,6,3
"",17,499,219,176,24,8,12,22,7,12,13,6
"",18,377,183,127,22,7,10,10,1,5,9,3
"",19,719,366,237,35,6,12,33,7,6,10,7
"",20,579,261,227,39,3,8,10,2,11,12,6
"",21,564,303,167,27,6,19,19,10,5,6,2
"",22,493,250,160,27,8,12,11,8,4,11,2
"",23,675,334,244,37,4,18,12,5,10,9,2
Penfield,,,,,,,,,,,,
"",24,659,284,242,49,8,12,29,5,13,9,8
"",25,427,169,196,29,5,2,10,3,4,5,4
"",26,340,145,135,23,4,6,13,2,7,2,3
"",27,526,278,153,37,7,9,9,5,12,9,7
"",28,452,218,152,28,10,9,13,5,7,2,8
"",29,690,347,214,43,13,17,20,7,12,10,7
"",30,864,362,358,64,10,8,21,4,18,10,9
"",31,315,160,113,14,4,13,3,2,1,3,2
"",32,335,194,108,8,1,3,3,4,3,3,8
"",33,450,203,150,42,6,8,17,6,6,7,5
"",34,472,214,194,26,9,3,9,0,4,9,4
"",35,723,382,227,33,11,11,29,3,16,7,4
"",36,511,256,159,24,8,16,24,5,5,10,4
"",37,923,373,403,60,7,8,23,2,15,15,17
"",38,335,130,150,18,4,7,7,1,8,4,6
"",39,400,171,152,35,7,7,11,4,3,6,4
"",40,662,284,295,26,5,7,19,4,8,11,3
"",41,639,241,291,33,9,7,25,3,11,12,7
"",42,477,186,221,29,2,4,8,2,8,13,4
Penfield,,"21,714","9,972","8,068","1,320",273,399,630,169,337,327,219
Perinton,,,,,,,,,,,,
"",1,757,337,285,60,8,7,24,9,7,9,11
Perinton,,,,,,,,,,,,
"",2,577,299,181,34,4,10,22,3,17,4,3
"",3,407,197,136,30,7,5,12,4,7,6,3
"",4,418,211,137,25,6,6,14,6,5,4,4
"",5,298,137,100,21,4,9,9,3,5,4,6
"",6,419,245,96,10,11,3,15,5,15,9,10
"",7,554,294,154,36,4,13,22,6,15,5,5
"",8,473,236,146,33,6,7,18,4,6,8,9
"",9,668,286,275,38,11,7,16,7,7,10,11
"",10,545,292,162,35,5,8,14,8,8,8,5
"",11,351,166,111,30,7,7,9,5,8,3,5
"",12,446,230,144,20,3,13,8,4,9,10,5
"",13,408,185,155,25,7,4,8,2,9,3,10
"",14,483,238,153,36,6,8,20,3,6,8,5
"",15,546,228,216,27,17,6,24,4,11,9,4
"",16,378,191,127,18,2,6,15,4,4,4,7
"",17,500,259,158,21,7,12,18,5,8,9,3
"",18,492,237,164,32,8,5,22,7,9,3,5
"",19,464,219,159,36,5,7,17,3,9,7,2
"",20,461,213,167,31,7,6,13,2,7,11,4
"",21,567,277,198,31,12,11,11,6,10,8,3
"",22,346,153,127,22,9,9,5,9,4,6,2
"",23,732,333,270,34,16,14,23,8,19,9,6
"",24,770,358,298,36,9,12,16,6,6,14,15
Perinton,,,,,,,,,,,,
"",25,381,233,86,13,5,13,12,3,6,7,3
"",26,490,233,171,41,6,7,11,3,5,7,6
"",27,393,161,161,27,7,8,7,4,5,5,8
"",28,388,178,150,15,7,6,11,9,5,4,3
"",29,296,160,98,13,3,10,1,4,4,1,2
"",30,511,252,160,35,6,11,18,4,9,13,3
"",31,561,282,193,27,8,5,19,4,9,10,4
"",32,449,231,142,32,7,8,10,5,8,3,3
"",33,519,280,153,21,9,13,16,6,8,5,8
"",34,567,258,216,41,4,4,11,5,8,12,8
"",35,415,196,143,27,8,7,9,5,11,6,3
"",36,342,183,107,18,5,2,12,3,5,7,0
"",37,495,253,165,28,4,12,11,1,11,9,1
"",38,624,296,235,23,10,15,17,5,12,5,6
"",39,638,288,253,31,5,8,25,1,13,7,7
"",40,376,183,133,21,4,8,9,0,10,6,2
"",41,335,152,113,21,7,9,12,3,7,7,4
"",42,529,274,161,34,10,12,16,7,3,7,5
"",43,877,388,344,47,8,11,30,7,17,11,14
"",44,412,204,134,32,5,4,9,4,8,7,5
"",45,861,427,300,51,8,10,20,4,15,17,9
"",46,302,155,96,19,8,4,6,2,5,3,4
"",47,582,266,217,42,3,7,11,5,13,14,4
Perinton,,,,,,,,,,,,
"",48,417,206,134,27,3,5,14,4,16,4,4
"",49,403,198,137,27,2,4,8,4,8,8,7
"",50,239,160,52,6,3,4,6,4,3,0,1
"",51,626,249,269,49,6,5,18,6,4,14,6
"",52,545,267,196,34,7,6,11,3,7,6,8
"",53,397,214,124,21,7,5,8,3,5,6,4
"",54,863,383,377,39,7,4,13,6,9,8,17
"",55,483,214,191,22,3,3,16,10,7,11,6
"",56,794,361,309,36,7,13,26,5,12,9,16
Perinton,,"28,170","13,606","9,839","1,641",373,438,798,262,479,410,324
Pittsford,,,,,,,,,,,,
"",1,398,231,100,20,9,6,13,3,7,6,3
"",2,421,251,91,23,10,9,12,8,7,7,3
"",3,677,379,218,17,9,8,15,6,7,9,9
"",4,595,317,184,27,5,9,16,4,18,10,5
"",5,379,235,85,14,7,15,8,4,1,6,4
"",6,364,248,63,10,6,7,14,4,6,4,2
"",7,220,139,52,10,2,0,7,0,3,4,3
"",8,471,245,164,26,3,1,13,0,6,10,3
"",9,495,247,174,20,9,7,10,2,7,14,5
"",10,655,314,241,32,1,10,18,7,13,13,6
"",11,392,189,131,24,8,5,6,3,10,10,6
Pittsford,,,,,,,,,,,,
"",12,501,269,162,22,11,4,11,4,6,9,3
"",13,333,182,91,15,5,9,10,1,12,6,2
"",14,596,318,187,37,4,5,14,6,7,12,6
"",15,414,211,115,18,10,15,16,7,9,9,4
"",16,419,231,119,16,9,11,11,5,9,6,2
"",17,606,358,158,28,4,11,13,9,8,11,6
"",18,430,241,118,20,8,9,10,6,6,10,2
"",19,305,135,110,28,5,6,8,2,4,4,3
"",20,503,290,140,24,3,8,7,6,6,10,9
"",21,519,301,146,26,9,5,15,2,4,6,5
"",22,589,331,187,24,8,2,8,6,6,11,6
"",23,413,195,149,35,4,6,10,2,3,3,6
"",24,539,289,178,28,5,5,8,4,6,5,11
"",25,583,329,189,18,3,9,13,4,7,4,7
"",26,486,241,166,22,8,9,11,5,10,8,6
"",27,449,254,124,29,6,7,9,1,7,5,7
"",28,428,258,118,19,7,6,7,3,6,2,2
"",29,455,223,164,19,6,6,17,4,7,6,3
"",30,435,275,118,11,2,7,8,3,5,2,4
"",31,595,327,175,25,4,11,17,4,12,15,5
"",32,525,296,152,22,11,5,9,4,7,9,10
"",33,735,367,253,41,7,12,22,7,5,16,5
"",34,850,470,274,21,7,6,28,6,13,18,7
Pittsford,,"16,775","9,186","5,096",771,215,251,414,142,250,280,170
Riga,,,,,,,,,,,,
"",1,780,276,341,75,8,9,26,8,16,12,9
"",2,592,175,316,53,5,10,11,1,6,9,6
"",3,377,138,185,32,5,0,7,1,3,3,3
"",4,506,135,284,47,8,3,11,4,7,7,0
"",5,494,121,284,44,4,5,20,1,9,4,2
"",6,478,117,262,61,6,5,9,1,6,7,4
Riga,,"3,227",962,"1,672",312,36,32,84,16,47,42,24
Rush,,,,,,,,,,,,
"",1,605,229,262,50,12,9,14,3,11,10,5
"",2,422,128,199,45,3,5,14,5,3,8,12
"",3,578,262,203,40,18,7,17,3,13,8,7
"",4,590,202,266,50,4,14,19,4,12,11,8
Rush,,"2,195",821,930,185,37,35,64,15,39,37,32
Sweden,,,,,,,,,,,,
"",1,511,209,200,39,10,13,17,3,10,7,3
"",2,283,153,84,12,5,7,9,4,1,6,2
"",3,567,251,173,57,17,11,20,9,15,8,6
"",4,580,230,237,51,13,10,16,4,7,7,5
"",5,139,78,35,7,4,6,4,0,4,1,0
"",6,437,179,150,48,7,13,24,4,7,2,3
"",7,484,195,186,48,6,8,19,6,8,2,6
Sweden,,,,,,,,,,,,
"",8,421,128,197,60,8,5,10,2,5,0,6
"",9,432,188,163,34,10,3,17,3,8,6,0
"",10,673,180,353,86,6,7,19,0,14,5,3
"",11,184,83,62,15,3,8,7,1,2,3,0
"",12,445,133,209,61,8,5,10,4,4,7,4
Sweden,,"5,156","2,007","2,049",518,97,96,172,40,85,54,38
Webster,,,,,,,,,,,,
"",1,477,212,190,39,5,6,15,3,3,3,1
"",2,768,371,285,31,8,19,16,10,15,6,7
"",3,608,274,251,41,4,8,8,3,4,7,8
"",4,275,104,119,17,6,7,11,2,3,4,2
"",5,496,207,198,29,5,13,20,2,9,3,10
"",6,436,194,163,26,9,5,15,5,7,8,4
"",7,556,220,245,40,10,6,10,4,7,9,5
"",8,448,180,179,42,7,8,15,5,4,4,4
"",9,506,179,228,46,3,10,17,6,8,4,5
"",10,"1,063",440,453,75,9,13,29,8,10,18,8
"",11,560,211,239,46,8,4,27,5,8,8,4
"",12,625,241,278,49,4,4,18,4,10,11,6
"",13,467,187,197,41,5,7,12,5,4,5,4
"",14,445,207,167,30,6,6,14,2,3,6,4
"",15,385,156,159,28,4,10,15,1,6,4,2
Webster,,,,,,,,,,,,
"",16,687,305,281,44,3,5,21,4,5,10,9
"",17,485,184,217,42,8,8,13,0,3,6,4
"",18,371,156,153,25,7,5,10,3,4,6,2
"",19,779,290,345,63,8,13,24,7,7,15,7
"",20,704,239,344,59,6,7,21,1,13,8,6
"",21,640,241,292,45,9,5,17,4,10,14,3
"",22,546,195,246,44,16,13,14,1,8,4,5
"",23,439,183,177,37,9,9,9,4,7,2,2
"",24,"1,222",493,521,99,10,13,33,10,23,13,7
"",25,262,97,133,16,3,2,2,2,3,3,1
"",26,566,233,235,41,6,8,15,5,11,10,2
"",27,646,271,284,41,8,3,17,6,6,4,6
"",28,517,214,223,35,5,4,16,3,10,4,3
"",29,349,174,122,16,2,9,11,2,3,7,3
"",30,382,211,105,25,8,11,6,5,3,3,5
"",31,613,238,275,53,5,7,12,6,5,5,7
"",32,694,240,329,70,9,6,14,2,9,9,6
"",33,518,222,193,38,5,11,16,7,10,6,10
"",34,303,136,131,20,1,2,2,1,3,3,4
"",35,369,157,135,36,6,9,13,1,1,4,7
"",36,453,200,173,41,3,2,8,3,8,9,6
"",37,877,385,367,47,9,19,15,7,11,4,13
"",38,557,264,222,25,6,4,13,2,7,8,6
Webster,,,,,,,,,,,,
"",39,474,214,200,26,5,5,10,5,2,6,1
"",40,"1,126",540,448,56,12,10,19,6,14,8,13
"",41,693,266,303,58,2,10,19,4,11,10,10
"",42,557,226,237,42,6,6,18,2,7,7,6
"",43,443,187,197,20,8,5,8,3,5,7,3
Webster,,"24,387","10,144","10,239","1,744",278,337,638,171,310,295,231
Wheatland,,,,,,,,,,,,
"",1,449,182,163,46,8,13,12,7,7,7,4
"",2,471,146,230,54,3,3,15,2,4,8,6
"",3,602,262,223,43,15,17,10,7,10,12,3
"",4,505,215,183,34,8,9,26,7,10,6,7
"",5,534,142,273,68,6,10,16,3,4,8,4
Wheatland,,"2,561",947,"1,072",245,40,52,79,26,35,41,24
TOWNS,,"280,661","126,295","107,475","18,625","3,840","4,766","7,512","2,154","3,853","3,475","2,666"
GRAND TOTAL:,,"350,968","179,142","116,476","20,106","5,289","6,588","8,640","2,862","4,565","4,122","3,178"
