Leg. Dist. 07,,,,,,,,,,,,,
"",69,276,145,68,27,5,9,10,1,0,3,0,8
"",70,"1,126",533,389,71,11,31,31,5,3,8,0,44
"",71,517,267,145,41,3,14,13,3,0,2,0,29
Greece,,,,,,,,,,,,,
"",72,600,307,173,47,6,9,14,3,3,5,0,33
"",73,266,137,78,24,2,8,6,1,0,2,0,8
"",74,438,260,88,21,7,12,20,2,1,3,0,24
"",75,353,173,104,23,4,12,9,4,1,7,0,16
"",76,327,122,138,24,0,15,12,1,3,5,0,7
"",77,480,270,135,22,4,19,2,5,2,4,0,17
"",78,310,159,89,20,1,20,10,2,2,0,0,7
"",79,788,402,242,61,1,23,26,6,2,8,0,17
"",80,548,265,173,46,5,22,10,4,0,1,0,22
"",81,269,143,91,11,0,10,7,0,0,2,0,5
"",82,514,293,104,29,19,22,17,4,0,4,0,22
"",83,278,165,70,14,2,7,6,2,0,1,1,10
"",84,501,277,123,32,3,15,18,1,4,4,0,24
"",85,532,275,140,46,5,19,20,1,0,6,1,19
"",86,517,270,174,34,1,7,8,2,2,4,0,15
"",87,381,189,112,27,2,14,11,1,1,6,0,18
"",88,425,219,119,30,2,13,19,4,1,1,0,17
"",89,351,176,98,21,3,13,13,1,1,2,0,23
"",90,535,246,156,46,4,22,16,6,1,9,0,29
"",91,735,364,233,54,1,17,28,6,2,4,0,26
"",92,687,385,161,50,5,17,18,3,3,3,0,42
"",93,591,345,139,34,4,21,12,7,2,5,0,22
"",94,484,235,145,33,4,26,18,4,0,4,0,15
"",95,326,188,82,9,5,9,11,3,0,4,0,15
"",96,538,321,127,29,3,15,13,3,3,7,0,17
"",97,744,374,229,55,5,25,16,1,4,4,0,31
"",98,764,383,230,34,9,42,28,8,2,3,2,23
"",99,485,198,172,45,1,20,18,2,1,2,1,25
Greece,,,,,,,,,,,,,
"",100,653,335,193,42,5,24,14,3,2,2,0,33
"",101,283,140,92,17,2,8,10,1,0,1,0,12
"",102,674,337,190,48,3,31,22,5,1,6,0,31
"",103,503,250,169,34,1,12,15,5,1,5,0,11
"",104,357,185,94,21,2,12,21,1,1,1,0,19
"",105,569,295,171,39,1,13,15,6,2,2,0,25
"",106,412,200,135,36,3,15,6,0,0,1,0,16
"",107,344,142,128,21,1,16,12,1,2,4,0,17
"",108,353,161,115,27,1,12,18,0,1,1,0,17
"",109,617,303,191,28,6,23,27,5,1,6,0,27
Greece,,"47,910","24,871","13,392","3,200",426,"1,699","1,465",347,135,378,13,"1,984"
Hamlin,,,,,,,,,,,,,
"",1,453,190,155,49,3,14,18,4,0,5,0,15
"",2,474,175,196,50,4,12,22,3,1,6,0,5
"",3,483,179,172,60,3,19,19,6,3,4,0,18
"",4,341,132,133,38,1,12,9,1,0,3,1,11
"",5,427,157,167,40,5,20,13,2,1,3,0,19
"",6,371,172,126,24,4,16,15,1,1,2,1,9
"",7,547,218,212,51,2,28,14,4,3,3,0,12
"",8,331,144,121,29,3,16,6,2,0,1,1,8
"",9,283,117,103,19,2,6,16,2,1,3,0,14
"",10,509,210,188,40,5,16,22,4,0,10,0,14
Hamlin,,"4,219","1,694","1,573",400,32,159,154,29,10,40,3,125
Henrietta,,,,,,,,,,,,,
"",1,533,293,139,33,2,13,18,8,2,7,0,18
"",2,422,232,107,24,7,13,10,3,1,4,0,21
"",3,320,205,51,11,18,4,4,6,2,7,0,12
"",4,509,333,89,20,11,19,14,4,1,7,0,11
Henrietta,,,,,,,,,,,,,
"",5,459,257,120,35,4,13,10,2,1,4,0,13
"",6,435,216,116,26,5,20,20,4,0,4,0,24
"",7,355,207,87,30,5,7,6,5,1,1,0,6
"",8,434,226,122,22,8,20,9,3,2,8,1,13
"",9,374,222,82,25,7,10,9,1,1,5,0,12
"",10,436,237,110,28,5,19,13,5,0,5,0,14
"",11,427,273,82,21,3,15,6,3,0,3,1,20
"",12,412,211,122,29,4,10,12,6,0,5,0,13
"",13,728,433,182,40,8,19,12,7,2,3,0,22
"",14,425,233,104,24,4,15,16,1,0,8,1,19
"",15,560,294,140,26,10,27,17,4,4,15,0,23
"",16,302,173,58,14,7,23,12,4,0,3,0,8
"",17,487,281,111,36,6,14,18,3,1,5,1,11
"",18,525,312,127,24,4,15,11,8,1,2,0,21
"",19,396,211,117,21,5,12,6,7,1,5,0,11
"",20,745,399,222,38,9,12,15,8,2,16,0,24
"",21,349,197,85,24,4,10,5,5,1,3,0,15
"",22,643,382,152,37,5,22,14,3,2,3,1,22
"",23,472,263,116,30,13,12,19,4,1,5,0,9
"",24,573,329,131,19,9,19,17,6,1,6,0,36
"",25,394,219,99,30,4,12,10,4,1,5,0,10
"",26,856,468,225,56,11,22,30,2,0,7,0,35
"",27,731,386,202,49,11,13,20,1,6,8,0,35
"",28,510,266,141,42,10,12,17,5,1,5,0,11
"",29,"1,430",841,334,72,15,50,32,14,4,19,2,47
"",30,"1,057",644,227,40,14,43,25,7,8,6,0,43
"",31,324,204,58,17,3,10,6,4,0,4,0,18
"",32,667,427,160,31,6,8,18,1,2,2,1,11
Henrietta,,,,,,,,,,,,,
"",33,347,182,95,18,3,17,11,4,0,3,0,14
"",34,310,174,76,10,7,17,3,3,1,4,0,15
"",35,635,350,170,42,2,20,14,6,3,9,0,19
Henrietta,,"18,582","10,580","4,559","1,044",249,587,479,161,53,206,8,656
Irondequoit,,,,,,,,,,,,,
"",1,655,407,137,32,8,17,12,1,3,9,1,28
"",2,325,190,74,14,5,14,15,1,1,1,0,10
"",3,519,296,112,24,10,27,17,3,1,3,0,26
"",4,218,116,50,11,6,12,7,5,1,3,0,7
"",5,444,276,87,19,10,20,11,1,1,6,0,13
"",6,648,382,142,31,11,24,25,13,2,6,0,12
"",7,543,326,120,36,3,12,18,8,3,0,1,16
"",8,421,244,104,27,3,7,18,1,0,3,0,14
"",9,434,258,108,15,3,17,2,5,0,0,0,26
"",10,406,243,96,26,1,11,11,1,0,3,0,14
"",11,248,147,54,15,2,7,7,3,1,6,0,6
"",12,373,229,55,17,6,22,15,5,1,5,0,18
"",13,552,373,91,19,5,13,13,2,3,7,0,26
"",14,548,307,136,34,4,15,17,3,2,12,1,17
"",15,501,298,122,28,2,17,14,5,2,3,0,10
"",16,676,404,152,33,6,19,22,8,3,7,1,21
"",17,289,158,63,16,6,7,15,5,2,3,1,13
"",18,430,239,118,20,6,11,14,2,1,6,0,13
"",19,516,347,73,17,14,24,11,5,1,4,0,20
"",20,371,215,101,16,2,12,9,1,0,0,0,15
"",21,414,260,81,23,2,17,12,3,2,2,0,12
"",22,429,257,83,34,8,20,12,4,1,4,0,6
"",23,401,261,73,17,5,16,9,2,2,1,0,15
Irondequoit,,,,,,,,,,,,,
"",24,376,231,68,23,4,15,14,5,4,4,0,8
"",25,396,234,75,27,2,17,20,6,0,1,1,13
"",26,324,221,57,6,6,9,3,2,0,2,0,18
"",27,267,146,60,18,2,11,14,6,1,3,0,6
"",28,355,174,113,18,8,10,11,2,1,2,0,16
"",29,379,223,91,14,5,11,11,4,1,5,0,14
"",30,382,223,88,18,1,15,20,4,1,2,0,10
"",31,508,313,94,23,7,23,17,8,4,6,0,13
"",32,456,274,98,21,4,14,20,6,1,4,0,14
"",33,322,177,91,17,5,10,9,4,1,1,0,7
"",34,626,344,184,29,6,10,18,4,1,3,0,27
"",35,314,201,54,10,3,9,11,6,3,7,0,10
"",36,321,212,55,14,5,10,10,4,1,0,0,10
"",37,337,177,86,10,8,17,17,2,1,2,0,17
"",38,288,185,45,11,3,17,3,4,0,2,0,18
"",39,157,109,31,3,0,3,1,1,0,1,0,8
"",40,242,128,68,10,4,7,10,3,2,3,0,7
"",41,403,232,94,14,11,12,13,6,1,4,0,16
"",42,440,246,109,24,5,25,13,3,3,2,0,10
"",43,364,219,73,20,0,15,6,7,2,5,0,17
"",44,721,401,187,23,14,31,24,4,4,8,0,25
"",45,317,201,62,18,2,9,13,4,0,0,0,8
"",46,396,223,96,16,2,19,12,4,1,3,0,20
"",47,156,96,33,4,2,2,4,5,0,2,0,8
"",48,370,208,87,26,6,15,10,3,2,3,0,10
"",49,536,299,137,36,13,14,19,5,1,4,0,8
"",50,346,217,63,16,1,16,6,4,0,4,0,19
"",51,490,290,112,29,5,18,10,5,1,3,1,16
Irondequoit,,,,,,,,,,,,,
"",52,479,306,96,12,8,18,13,3,1,8,0,14
"",53,381,241,74,13,2,14,6,1,1,3,0,26
"",54,126,76,19,7,3,7,6,1,0,2,0,5
"",55,462,313,64,21,6,19,15,4,1,4,0,15
"",56,346,222,82,10,4,12,5,2,0,0,0,9
"",57,556,342,126,18,6,13,20,4,1,3,0,23
"",58,491,291,90,30,3,20,15,7,4,2,0,29
"",59,364,203,83,24,5,12,10,5,0,6,0,16
"",60,428,223,102,30,8,13,17,3,3,6,0,23
"",61,504,307,114,26,1,15,14,5,0,9,0,13
"",62,423,242,102,25,4,12,15,3,0,4,0,16
"",63,328,192,83,16,5,12,7,4,0,2,0,7
"",64,202,145,22,2,3,6,3,2,0,3,0,16
"",65,300,205,51,8,1,12,5,2,0,4,0,12
"",66,246,190,26,6,3,4,3,1,0,1,0,12
"",67,311,184,67,16,5,13,6,2,0,5,1,12
"",68,426,270,87,18,5,17,6,4,2,3,0,14
Irondequoit,,"27,323","16,389","5,931","1,304",334,964,811,261,83,245,8,993
Mendon,,,,,,,,,,,,,
"",1,754,378,246,44,4,18,27,10,0,7,2,18
"",2,607,331,142,40,10,26,27,5,0,5,0,21
"",3,710,338,225,75,12,15,19,4,4,7,0,11
"",4,527,275,158,16,10,24,12,7,2,8,1,14
"",5,660,310,210,73,8,15,17,4,1,8,0,14
"",6,645,300,213,52,8,26,15,4,3,9,0,15
"",7,723,338,277,50,5,6,17,3,3,3,0,21
"",8,304,153,88,22,8,13,5,3,2,5,0,5
Mendon,,,,,,,,,,,,,
"",9,560,254,187,47,7,22,14,8,0,8,0,13
Mendon,,"5,490","2,677","1,746",419,72,165,153,48,15,60,3,132
Ogden,,,,,,,,,,,,,
"",1,450,232,134,41,1,11,6,3,1,2,0,19
"",2,496,246,150,40,4,17,15,5,2,5,0,12
"",3,738,306,284,53,8,19,13,14,0,12,0,29
"",4,458,190,171,52,4,13,10,2,0,0,0,16
"",5,448,190,154,49,3,15,20,4,1,2,0,10
"",6,625,307,190,46,6,20,18,1,2,4,0,31
"",7,321,123,112,34,5,17,12,3,2,1,0,12
"",8,604,273,219,45,5,18,12,4,2,4,0,22
"",9,487,238,139,30,6,16,16,7,2,4,0,29
"",10,509,229,174,55,7,15,9,2,1,4,0,13
"",11,536,233,196,46,4,19,11,3,2,6,0,16
"",12,638,250,227,55,8,21,26,9,0,9,0,33
"",13,488,229,166,44,5,18,9,1,1,5,1,9
"",14,467,214,155,36,5,20,18,1,1,1,0,16
"",15,658,286,238,54,3,25,19,7,1,6,0,19
"",16,331,113,134,38,0,10,11,2,1,1,0,21
"",17,452,207,157,28,2,14,10,5,2,5,0,22
"",18,710,344,216,57,9,28,24,7,3,6,0,16
"",19,617,303,196,50,4,11,15,2,0,4,0,32
"",20,585,239,184,77,7,13,22,9,3,10,0,21
Ogden,,"10,618","4,752","3,596",930,96,340,296,91,27,91,1,398
Parma,,,,,,,,,,,,,
"",1,583,239,210,60,7,13,25,4,2,6,0,17
"",2,638,283,218,51,3,28,21,2,1,4,0,27
"",3,483,189,184,34,3,25,21,1,1,3,1,21
Parma,,,,,,,,,,,,,
"",4,516,190,191,54,4,23,12,4,1,7,0,30
"",5,373,152,132,44,1,13,10,1,0,6,0,14
"",6,250,89,111,22,0,9,10,0,1,0,0,8
"",7,493,178,203,51,5,20,10,3,2,5,0,16
"",8,642,335,183,51,7,20,18,2,1,5,0,20
"",9,548,224,205,62,5,19,7,2,1,2,0,21
"",10,544,193,197,78,6,21,25,5,0,4,0,15
"",11,583,256,191,55,3,18,24,3,4,13,0,16
"",12,662,293,206,45,5,37,28,5,3,9,0,31
"",13,933,385,342,84,6,34,28,6,3,6,0,39
"",14,465,221,140,37,5,19,13,2,1,4,0,23
"",15,598,229,214,64,6,24,21,6,2,6,0,26
Parma,,"8,311","3,456","2,927",792,66,323,273,46,23,80,1,324
Penfield,,,,,,,,,,,,,
"",1,250,141,66,18,4,4,8,2,0,0,1,6
"",2,463,272,113,28,7,9,12,6,4,6,0,6
"",3,446,206,160,35,4,8,17,4,1,3,1,7
"",4,668,267,234,60,9,27,28,7,5,7,0,24
"",5,495,254,142,30,4,20,19,5,4,4,0,13
"",6,433,230,139,23,3,15,8,2,0,5,0,8
"",7,464,260,118,31,7,12,10,3,3,5,0,15
"",8,392,190,116,24,4,24,9,5,0,6,0,14
"",9,561,376,104,23,2,18,16,8,4,0,0,10
"",10,380,216,99,19,4,15,10,4,0,4,0,9
"",11,310,176,80,12,4,13,6,2,0,4,1,12
"",12,488,273,137,26,4,12,14,4,1,5,0,12
"",13,671,378,179,39,9,16,18,3,1,6,0,22
"",14,619,250,233,54,7,21,18,5,3,4,0,24
Penfield,,,,,,,,,,,,,
"",15,743,423,195,43,4,24,25,6,1,5,0,17
"",16,225,130,52,7,2,9,10,6,0,4,0,5
"",17,499,271,135,29,2,12,18,7,1,8,0,16
"",18,377,206,104,17,5,13,13,3,2,3,0,11
"",19,719,394,210,31,8,16,22,10,1,8,0,19
"",20,579,313,178,35,3,13,9,4,3,7,0,14
"",21,563,332,121,28,5,21,21,12,1,6,0,16
"",22,493,276,117,30,8,16,17,9,0,6,1,13
"",23,675,360,200,37,3,20,19,7,2,8,0,19
"",24,659,338,197,49,4,11,28,4,1,10,0,17
"",25,427,210,146,24,5,9,11,5,2,2,0,13
"",26,340,178,98,18,2,14,6,3,2,1,0,18
"",27,526,325,123,35,3,11,10,3,1,3,0,12
"",28,452,243,117,28,5,13,16,4,1,5,0,20
"",29,690,406,152,38,9,23,25,5,6,8,0,18
"",30,864,472,263,56,7,16,15,4,1,7,0,23
"",31,315,192,77,14,3,11,5,4,0,1,1,7
"",32,335,211,81,6,3,7,8,2,1,2,0,14
"",33,450,239,117,38,7,11,18,4,1,6,1,8
"",34,472,266,130,28,6,10,6,3,1,0,0,22
"",35,723,408,197,42,10,16,21,7,1,7,0,14
"",36,511,292,137,22,3,19,17,7,1,2,0,11
"",37,922,481,309,50,6,17,22,0,4,8,0,25
"",38,335,169,114,18,4,12,8,0,0,1,0,9
"",39,400,203,114,36,3,13,23,3,0,0,0,5
"",40,662,363,211,22,4,15,15,4,1,4,0,23
"",41,639,320,220,34,3,20,19,2,1,4,0,16
Penfield,,,,,,,,,,,,,
"",42,477,236,160,26,1,14,17,4,1,2,0,16
Penfield,,"21,712","11,746","6,195","1,263",200,620,637,192,63,187,6,603
Perinton,,,,,,,,,,,,,
"",1,757,400,234,53,11,15,19,9,2,2,0,12
"",2,577,321,161,38,5,15,11,5,3,7,0,11
"",3,407,250,89,28,6,7,9,6,0,5,1,6
"",4,418,235,100,25,6,15,12,9,1,5,0,10
"",5,298,160,74,20,3,10,12,4,2,2,0,11
"",6,419,256,88,17,6,14,13,5,3,9,0,8
"",7,554,317,138,36,4,14,12,2,3,12,0,16
"",8,473,262,131,33,4,12,10,6,0,2,0,13
"",9,668,353,208,36,5,18,25,5,2,5,1,10
"",10,545,325,132,28,8,12,14,8,2,3,1,12
"",11,351,191,95,24,7,8,12,3,0,5,0,6
"",12,446,263,117,22,3,14,13,3,0,4,0,7
"",13,407,218,134,24,2,7,8,0,4,5,0,5
"",14,483,282,128,27,3,4,18,3,2,7,0,9
"",15,546,276,169,23,13,17,20,0,0,5,0,23
"",16,378,222,103,19,1,9,11,5,0,2,0,6
"",17,500,289,140,25,8,13,10,4,2,5,0,4
"",18,492,277,126,30,7,14,18,4,2,4,0,10
"",19,463,252,126,35,5,9,17,2,2,4,0,11
"",20,461,258,127,30,5,8,15,3,0,0,0,15
"",21,567,323,146,33,8,17,15,7,4,2,0,12
"",22,345,190,93,18,4,8,8,9,3,3,0,9
"",23,732,404,212,41,12,21,12,7,0,8,0,15
"",24,770,433,239,29,3,13,15,7,1,5,0,25
"",25,381,236,71,16,6,16,14,6,1,8,0,7
Perinton,,,,,,,,,,,,,
"",26,490,277,135,35,4,15,10,3,0,2,0,9
"",27,393,217,119,22,1,13,6,3,0,1,0,11
"",28,388,208,128,19,4,8,11,3,1,1,0,5
"",29,296,178,72,11,4,10,10,2,1,3,0,5
"",30,511,290,129,31,5,10,13,6,2,6,0,19
"",31,561,326,142,30,4,15,18,1,1,6,0,18
"",32,449,277,95,33,2,7,10,3,1,8,0,13
"",33,519,322,124,22,2,19,13,5,2,2,0,8
"",34,567,311,170,32,1,9,16,4,0,2,1,21
"",35,415,242,109,27,3,10,7,6,1,3,0,7
"",36,342,216,72,15,4,7,7,5,0,7,0,9
"",37,495,283,131,27,6,20,9,3,1,2,0,13
"",38,624,343,167,23,7,22,28,3,2,7,0,22
"",39,638,345,196,41,4,17,18,2,1,6,0,8
"",40,376,211,104,20,4,14,10,0,2,4,0,7
"",41,335,203,74,23,2,6,13,4,0,3,0,7
"",42,529,308,112,34,6,17,18,10,1,5,0,18
"",43,877,485,265,45,2,19,23,8,3,6,1,20
"",44,412,244,102,30,3,7,12,4,0,2,0,8
"",45,861,488,248,54,6,17,21,5,1,10,0,11
"",46,301,174,71,20,6,7,7,5,1,2,0,8
"",47,582,297,174,53,3,13,12,2,2,3,1,22
"",48,417,252,97,23,2,8,19,4,1,6,0,5
"",49,403,230,114,28,2,5,13,2,0,6,0,3
"",50,239,160,34,6,1,5,9,6,0,4,0,14
"",51,626,268,259,46,4,9,20,3,4,2,0,11
"",52,545,312,154,31,1,17,6,1,0,3,0,20
"",53,397,222,108,19,9,5,13,4,3,4,0,10
Perinton,,,,,,,,,,,,,
"",54,863,480,280,38,8,10,17,3,1,7,2,17
"",55,483,267,152,18,2,7,17,10,0,1,0,9
"",56,794,430,241,46,8,14,25,5,2,6,2,15
Perinton,,"28,166","15,859","7,759","1,612",265,672,774,247,73,249,10,646
Pittsford,,,,,,,,,,,,,
"",1,398,249,89,19,9,6,8,2,4,4,0,8
"",2,421,280,69,24,5,9,15,5,1,4,0,9
"",3,677,415,193,18,2,9,12,5,0,2,0,21
"",4,595,357,171,23,6,9,5,4,2,7,0,11
"",5,379,244,68,18,7,15,9,3,1,2,0,12
"",6,364,245,63,7,5,7,13,5,0,6,1,12
"",7,220,154,40,10,2,3,5,0,1,0,0,5
"",8,471,253,165,28,3,3,6,2,0,3,0,8
"",9,495,303,119,26,11,8,10,2,2,2,0,12
"",10,655,344,219,35,4,16,12,4,3,4,0,14
"",11,392,219,108,23,4,10,10,3,1,4,0,10
"",12,501,288,144,18,9,6,17,4,0,6,0,9
"",13,333,197,83,20,2,9,11,3,0,5,1,2
"",14,596,345,154,38,8,9,10,7,2,8,0,15
"",15,414,230,97,12,4,20,18,6,5,7,0,15
"",16,417,249,104,13,9,12,9,5,1,4,0,11
"",17,606,387,140,24,2,14,17,5,2,3,0,12
"",18,430,266,107,19,3,12,4,5,0,3,0,11
"",19,305,156,90,27,5,9,7,0,1,3,0,7
"",20,503,316,111,25,4,7,11,6,0,4,0,19
"",21,519,333,123,22,10,8,9,3,0,6,0,5
"",22,589,376,155,24,3,8,6,6,3,4,0,4
"",23,413,215,118,32,2,9,16,1,2,6,0,12
Pittsford,,,,,,,,,,,,,
"",24,539,303,162,36,1,4,10,4,2,4,0,13
"",25,583,369,146,24,3,14,9,4,2,1,1,10
"",26,486,277,133,24,4,14,14,3,1,8,0,8
"",27,449,262,117,32,1,12,10,1,1,3,0,10
"",28,428,282,90,15,9,10,10,2,2,2,1,5
"",29,455,251,130,23,1,11,13,4,1,9,0,12
"",30,435,279,114,13,4,5,8,4,0,2,0,6
"",31,595,344,174,27,3,11,11,3,4,5,1,12
"",32,525,314,142,23,6,5,13,4,1,3,0,14
"",33,735,401,219,41,9,21,15,10,2,5,1,11
"",34,850,477,274,25,5,6,26,7,0,11,0,19
Pittsford,,"16,773","9,980","4,431",788,165,331,379,132,47,150,6,364
Riga,,,,,,,,,,,,,
"",1,780,343,267,69,8,27,28,9,0,7,0,22
"",2,592,239,248,57,3,18,14,2,1,4,0,6
"",3,377,182,120,32,4,5,9,4,0,2,0,19
"",4,506,198,188,48,5,11,15,6,4,9,0,22
"",5,494,193,204,34,4,19,17,0,0,4,0,19
"",6,478,171,187,66,3,13,15,1,4,4,0,14
Riga,,"3,227","1,326","1,214",306,27,93,98,22,9,30,0,102
Rush,,,,,,,,,,,,,
"",1,605,288,198,50,7,13,17,8,2,6,0,16
"",2,422,183,138,43,6,18,13,5,1,2,1,12
"",3,578,303,165,45,10,19,11,2,6,7,0,10
"",4,590,255,196,54,3,23,11,4,5,6,0,33
Rush,,"2,195","1,029",697,192,26,73,52,19,14,21,1,71
Sweden,,,,,,,,,,,,,
"",1,511,274,133,37,8,26,16,4,0,2,0,11
"",2,283,147,60,14,12,12,13,2,1,5,0,17
"",3,567,297,129,46,15,23,20,6,2,12,0,17
"",4,580,283,181,50,6,25,12,3,0,5,0,15
"",5,139,83,29,7,2,6,3,2,0,2,0,5
"",6,437,218,108,42,4,20,18,8,3,4,2,10
"",7,484,230,153,42,3,19,17,5,2,1,0,12
"",8,421,166,144,52,8,19,17,4,2,4,0,5
"",9,432,209,121,33,15,11,12,6,2,6,0,17
"",10,673,228,277,83,1,21,20,4,4,6,1,28
"",11,184,93,41,16,4,11,6,4,1,0,0,8
"",12,445,177,163,63,2,12,14,3,1,2,0,8
Sweden,,"5,156","2,405","1,539",485,80,205,168,51,18,49,3,153
Webster,,,,,,,,,,,,,
"",1,477,259,123,32,4,21,18,3,2,4,0,11
"",2,768,448,181,26,12,36,18,7,5,11,0,24
"",3,608,331,181,39,2,12,17,6,0,2,0,18
"",4,275,134,84,19,3,15,7,2,0,2,0,9
"",5,496,271,136,31,4,15,21,1,1,5,0,11
"",6,436,255,113,21,8,11,9,8,1,5,0,5
"",7,556,287,165,32,7,19,15,3,3,9,0,16
"",8,448,224,136,41,7,18,11,3,1,2,0,5
"",9,506,237,171,37,3,14,21,5,2,4,0,12
"",10,"1,063",533,349,76,10,16,29,8,3,11,0,28
"",11,560,265,186,36,9,20,20,1,2,6,0,15
"",12,625,290,230,41,2,13,14,3,4,5,0,23
"",13,467,223,160,38,7,8,9,5,2,4,0,11
"",14,445,240,134,26,2,13,14,3,4,1,0,8
Webster,,,,,,,,,,,,,
"",15,385,220,97,23,1,14,17,2,3,0,0,8
"",16,687,371,202,48,6,18,11,5,1,5,0,20
"",17,485,243,157,30,5,12,21,2,2,3,0,10
"",18,371,192,111,27,2,8,8,1,4,4,0,14
"",19,779,391,242,63,4,15,21,5,7,8,0,23
"",20,704,345,226,57,6,15,17,2,2,12,0,22
"",21,640,334,207,33,10,21,15,4,2,2,0,12
"",22,546,257,157,53,8,29,14,4,2,3,0,19
"",23,439,226,132,29,8,13,17,1,1,3,0,9
"",24,"1,222",627,381,93,3,23,34,8,1,12,0,40
"",25,262,134,91,16,1,5,3,1,1,1,0,9
"",26,566,297,154,40,2,15,27,4,2,1,0,24
"",27,646,350,193,41,4,10,17,5,4,6,0,16
"",28,517,260,159,32,5,10,17,5,2,2,0,25
"",29,349,206,86,16,4,11,12,3,1,2,1,7
"",30,382,222,65,26,10,18,9,4,1,4,0,23
"",31,613,322,184,44,4,15,15,5,0,4,0,20
"",32,694,326,244,63,4,15,18,3,1,4,0,16
"",33,518,269,156,35,2,16,15,5,1,7,0,12
"",34,303,166,86,20,2,10,8,3,1,1,0,6
"",35,369,194,93,34,7,15,6,3,1,3,0,13
"",36,453,246,131,37,3,10,15,2,0,1,1,7
"",37,877,467,267,40,7,30,26,8,0,7,0,25
"",38,557,335,145,24,3,13,15,2,2,5,0,13
"",39,474,263,127,26,5,12,19,6,1,2,0,13
"",40,"1,126",654,308,56,8,27,18,8,1,8,0,38
"",41,693,313,242,59,3,16,22,4,2,5,0,27
"",42,557,270,175,46,1,13,19,6,0,3,0,24
Webster,,,,,,,,,,,,,
"",43,443,237,141,27,5,13,8,1,0,2,0,9
Webster,,"24,387","12,734","7,308","1,633",213,673,687,170,76,191,2,700
Wheatland,,,,,,,,,,,,,
"",1,449,212,125,47,9,21,6,10,2,9,0,8
"",2,471,200,180,44,3,10,11,2,2,4,0,15
"",3,602,317,160,44,17,20,18,8,0,4,1,13
"",4,505,242,151,37,10,9,20,4,5,9,0,18
"",5,534,191,210,61,4,23,18,4,4,4,0,15
Wheatland,,"2,561","1,162",826,233,43,83,73,28,13,30,1,69
TOWNS,,"280,640","151,590","76,916","17,468","3,016","8,912","7,878","2,342",811,"2,546",84,"9,077"
GRAND TOTAL:,,"350,939","202,496","83,359","19,025","4,648","11,712","9,061","3,224","1,016","3,284",117,"12,997"
